PO No,Forwarder Name,PO Created By,Vendor Code,Vendor Name,Vendor Country Name,Consignee Code,Incoterm Origin,PO Delivery Date,PO Item,Material No,Material Short Text,PO Quantity,Total GR Qty,PO Line Process,PO Line Status
68037939,,STAHERISAEID,1900013233,LYRECO DANMARK A/S,Denmark,X12004,DAP,2024-10-14,10,S2684006,"Colouring pencils,12 ass cols,in case",100000,100000,NONE,CLOSED
68037942,,NANXIONNAZ,1900006967,Hydrachem Limited,United Kingdom,X12004,DAP,2024-10-08,40,S5008345,Water purif.(NaDCC) 67mg tabs/BOX-400,2400,2400,LTA,CLOSED
68037942,,NANXIONNAZ,1900006967,Hydrachem Limited,United Kingdom,X12004,DAP,2024-10-15,10,S1588355,Water purif.(NaDCC) 33mg tabs/PAC-50,49280,49280,LTA,CLOSED
68037942,,NANXIONNAZ,1900006967,Hydrachem Limited,United Kingdom,X12004,DAP,2024-10-15,20,S1588360,Water purif.(NaDCC) 1.67g tabs/PAC-200,1512,1512,LTA,CLOSED
68037942,,NANXIONNAZ,1900006967,Hydrachem Limited,United Kingdom,X12004,DAP,2024-10-15,30,S5006055,"NaDCC,Chlorine Granules 56%, 1/2kg",1152,1152,LTA,CLOSED
68038095,,BKERNKAMP,1900005502,Kanam Latex Industries Private Ltd,India,X12001,DAP,2025-01-30,10,S0330115,"Gloves,gyn,pwdfree,medium,ster,s.u.,pair",70400,70400,LTA,CLOSED
68037948,,BKERNKAMP,1900019625,DuPont de Nemours (Luxembourg) S.à,Luxembourg,X12004,DAP,2024-10-07,10,S0305126,"Coverall,protection,CatIII,type 6b,M",3000,3000,LTA,CLOSED
68037948,,BKERNKAMP,1900019625,DuPont de Nemours (Luxembourg) S.à,Luxembourg,X12004,DAP,2024-10-31,20,S0305101,"Coverall,protection,CatIII,Type3b,M",2000,2000,LTA,CLOSED
68037948,,BKERNKAMP,1900019625,DuPont de Nemours (Luxembourg) S.à,Luxembourg,X12004,DAP,2024-10-31,30,S0305102,"Coverall,protection,CatIII,Type3b,XL",2000,2000,LTA,CLOSED
62000153,Kuehne + Nagel A/S,PLPETERSEN,1900015387,NRS Relief FZCO,Utd.Arab.Emir.,X44906,FCA,2024-10-04,20,S5088048,High Performance Tent - 48M2,68,68,LTA,CLOSED
68037941,,BMKRTCHYAN,1900006474,FDC Limited,India,X12001,DAP,2025-04-03,10,S1561125,"ReSoMal,42g sachet for 1 litre/CAR-100",1440,0,LTA,OPEN
68037947,Panalpina / DSV Air & Sea A/S,EPERNETTE,1900022739,ROECHLING MEDICAL LANCASTER LLC,USA (the),X12002,FCA,2024-09-30,10,S0748101,"Needle,disp,ster, bifurcated/BOX-100",10000,10029,NONE,CLOSED
68037945,Scan Global Logistics A/S,LSUN,1900020185,Abbott Rapid Dx International Limit,Ireland,X12002,FCA,2024-10-23,10,S0584613,"BiolineMalAgPf/PanNonSafetyLancet,kit/25",5500,5500,LTA,CLOSED
68037946,,BMKRTCHYAN,1900014308,MILAN LABORATORIES (INDIA) PVT. LTD,India,,DAP,2024-12-16,10,S1504008,Omeprazole 20mg capsules (e/c) PAC/10x10,39572,39572,LTA,CLOSED
62000153,Kuehne + Nagel A/S,PLPETERSEN,1900015387,NRS Relief FZCO,Utd.Arab.Emir.,X44906,FCA,2024-10-04,10,S5088024,High Performance Tent - 24M2,51,51,LTA,CLOSED
68037951,,TNIELSEN,1900014916,Sandoz d d,Slovenia,X12004,DAP,2025-02-10,10,S1551960,Gentamicin inj 40mg/ml 2ml amp/BOX-50,40000,40000,LTA,CLOSED
68037969,Scan Global Logistics A/S,MDASILVA,1900018197,Reyoung Pharmaceutical Co Ltd,China,X12002,FCA,2024-10-25,10,S1551005,Folic acid 5mg tabs/PAC-1000,3000,3000,LTA,CLOSED
68037958,,TNIELSEN,1900007093,"Laboratorio Reig Jofre, SA",Spain,X12004,DAP,2025-04-28,10,S1514135,Benzabenzylpen pdr.inj 1.2MIUv/sol/PAC-1,15000,15741,LTA,CLOSED
68037963,,TNIELSEN,1900001025,Durbin PLC,United Kingdom,X12004,DAP,2024-10-16,10,S1531011,Azithromycin pdr/or s 200mg/5ml/BOT-15ml,40000,40000,LTA,CLOSED
68037954,,BKERNKAMP,1900019467,Barna Import Medica S.A.,Spain,X12004,DAP,2024-09-27,10,S0305161,"Respirator,FFP2/N95,no valve,nonster",9500,9500,LTA,CLOSED
68037949,,WGU,1900012530,AB GLF Genarps Lådfabrik,Sweden,X12004,DAP,2024-10-04,20,S8920076,"Pallet, wooden one-way pallet,EURO size",960,991,NONE,CLOSED
68037960,,TNIELSEN,1900014773,MEDOPHARM,India,X12001,DAP,2025-03-05,10,S1555966,Paracetamol 250mg disp. tabs/PAC-10x10,230000,230000,LTA,CLOSED
68037960,,TNIELSEN,1900014773,MEDOPHARM,India,X12002,DAP,2024-11-25,20,S1555966,Paracetamol 250mg disp. tabs/PAC-10x10,70000,70000,LTA,CLOSED
68037956,,TNIELSEN,1900000064,KBI Pharmaceuticals GmbH & Co. KG,Germany,X12004,DAP,2025-02-11,10,S1561120,ORS low osm. 20.5g/1L CAR/10x10,21168,21168,LTA,CLOSED
68037950,,NANXIONNAZ,1900008365,Tintometer GmbH,Germany,X12004,DAP,2024-09-30,10,S5006129,Chlorine/pH visual comparator,896,896,LTA,CLOSED
68037952,,NANXIONNAZ,1900015387,NRS Relief FZCO,Utd.Arab.Emir.,X12001,DAP,2025-01-15,10,S5007312,"Water-cont,LDPE,10l,collapsibl.,w tap",7920,7920,LTA,CLOSED
68037957,,TNIELSEN,1900015853,Mepro Pharmaceuticals Pvt Ltd,India,X12001,DAP,2025-03-25,10,S1555370,Albendazole 400mg chewable tabs/PAC-100,79200,29271,LTA,OPEN
68037955,,TNIELSEN,1900015853,Mepro Pharmaceuticals Pvt Ltd,India,X12001,DAP,2025-03-15,10,S1561120,ORS low osm. 20.5g/1L CAR/10x10,11520,5074,LTA,OPEN
68037953,,TNIELSEN,1900018197,Reyoung Pharmaceutical Co Ltd,China,X12001,DAP,2024-12-30,10,S1561120,ORS low osm. 20.5g/1L CAR/10x10,6048,6048,LTA,CLOSED
68037999,,MSERGIO,1900011349,KD Medical GmbH Hospital Products,Germany,X12004,DAP,2024-10-15,10,S0782405,"Syringe,disp,5ml,ster/BOX-100",10240,10240,LTA,CLOSED
68037999,,MSERGIO,1900011349,KD Medical GmbH Hospital Products,Germany,X12004,DAP,2024-10-15,20,S0782413,"Syringe,disp,10ml,ster/BOX-100",8064,8064,LTA,CLOSED
68037999,,MSERGIO,1900011349,KD Medical GmbH Hospital Products,Germany,X12004,DAP,2024-10-15,50,S0747420,"Needle,disp,19G,ster/BOX-100",7000,7000,LTA,CLOSED
68037999,,MSERGIO,1900011349,KD Medical GmbH Hospital Products,Germany,X12004,DAP,2024-11-08,60,S0747452,"Needle,disp,23G,ster/BOX-100",8400,8400,LTA,CLOSED
68037999,,MSERGIO,1900011349,KD Medical GmbH Hospital Products,Germany,,DAP,2024-10-16,70,S0782405,"Syringe,disp,5ml,ster/BOX-100",10240,10240,LTA,CLOSED
68037966,,MKAZEMI,1900018197,Reyoung Pharmaceutical Co Ltd,China,X12001,DAP,2025-02-28,10,S1555964,Paracetamol 500mg tabs/PAC-10x10,100800,100800,LTA,CLOSED
68037968,,TNIELSEN,1900020830,Amdipharm Limited,Ireland,X12004,DAP,2025-07-30,10,S1552416,Hydralazine pdr/inj 20mg amp/BOX-5,6000,0,LTA,OPEN
68037978,,BMKRTCHYAN,1900014916,Sandoz d d,Slovenia,X12004,DAP,2024-11-15,10,S1505043,Amoxicillin 250mg disp.tab/PAC-(10x10),161339,161339,LTA,CLOSED
68037959,,NSEREK,1900003131,Ram Dis Ticaret A S,Türkiye,,DAP,2024-09-30,10,S5006122,"WASH&DignityKit,firstResp,1HH,noPurifTab",576,576,LTA,CLOSED
62000174,Kuehne + Nagel A/S,PLPETERSEN,1900015387,NRS Relief FZCO,Utd.Arab.Emir.,X44906,FCA,2025-01-10,10,S5088073,Hard flooring - for HPT 24m2,100,100,LTA,CLOSED
62000174,Kuehne + Nagel A/S,PLPETERSEN,1900015387,NRS Relief FZCO,Utd.Arab.Emir.,X44906,FCA,2025-01-10,20,S5088082,Inner Liner – for HPT 24m2,20,20,LTA,CLOSED
62000174,Kuehne + Nagel A/S,PLPETERSEN,1900015387,NRS Relief FZCO,Utd.Arab.Emir.,X44906,FCA,2025-01-10,30,S5088083,Inner Liner – for HPT 48m2,20,20,LTA,CLOSED
62000175,Kuehne + Nagel A/S,PLPETERSEN,1900015387,NRS Relief FZCO,Utd.Arab.Emir.,X44906,FCA,2025-02-07,10,S5088074,Hard flooring - for HPT 48m2,170,170,LTA,CLOSED
62000175,Kuehne + Nagel A/S,PLPETERSEN,1900015387,NRS Relief FZCO,Utd.Arab.Emir.,X44906,FCA,2025-02-07,20,S5088082,Inner Liner – for HPT 24m2,150,150,LTA,CLOSED
62000175,Kuehne + Nagel A/S,PLPETERSEN,1900015387,NRS Relief FZCO,Utd.Arab.Emir.,X44906,FCA,2025-02-07,30,S5088083,Inner Liner – for HPT 48m2,150,150,LTA,CLOSED
68038012,Kuehne + Nagel A/S,PLPETERSEN,1900015387,NRS Relief FZCO,Utd.Arab.Emir.,X12001,FCA,2024-10-24,10,S5088048,High Performance Tent - 48M2,34,34,LTA,CLOSED
62000162,Kuehne + Nagel A/S,PLPETERSEN,1900015387,NRS Relief FZCO,Utd.Arab.Emir.,X44906,FCA,2024-10-25,10,S5088048,High Performance Tent - 48M2,90,90,LTA,CLOSED
62000162,Kuehne + Nagel A/S,PLPETERSEN,1900015387,NRS Relief FZCO,Utd.Arab.Emir.,X44906,FCA,2024-10-25,20,S5088072,High Performance Tent - 72M2,94,94,LTA,CLOSED
68037965,,BKERNKAMP,1900019467,Barna Import Medica S.A.,Spain,X12004,DAP,2024-12-15,10,S0305151,"Gown,isolation,nonwoven,disp,L",6000,6000,LTA,CLOSED
68037965,,BKERNKAMP,1900019467,Barna Import Medica S.A.,Spain,X12004,DAP,2024-10-15,20,S0305028,"Gown,surg,sterile,nonwoven,HP,disp,L",360,360,LTA,CLOSED
68037965,,BKERNKAMP,1900019467,Barna Import Medica S.A.,Spain,X12004,DAP,2024-12-15,30,S0305152,"Gown,isolation,nonwoven,disp,XL",2500,2500,LTA,CLOSED
68037962,,NSEREK,1900009651,Promens Packaging GmbH,Germany,X12011,DAP,2024-10-07,10,S5007311,"Water-cont,LDPE,10l,collapsibl.,w/o logo",22800,22800,LTA,CLOSED
68037973,,AWEIS,1900016014,Rudolf Riester GmbH,Germany,X12004,DAP,2024-10-24,10,S0845188,"Sphygmomanometer,(child),resilient",1000,1000,LTA,CLOSED
68037964,,TNIELSEN,1900019765,S Kant Healthcare Ltd.,India,X12001,DAP,2024-12-20,10,S1531011,Azithromycin pdr/or s 200mg/5ml/BOT-15ml,24500,24500,LTA,CLOSED
68037984,,AWEIS,1900016551,Romsons International,India,X12001,DAP,2025-01-10,10,S0370125,"Prongs,nasal,Oxygen,neonate,s.u.",40000,40000,LTA,CLOSED
68037984,,AWEIS,1900016551,Romsons International,India,X12001,DAP,2025-01-10,20,S0374015,"Tube,suction,CH10,L50cm,ster,disp",75000,75000,LTA,CLOSED
68037974,,AWEIS,1900012086,AMEX Healthcare GmbH,Austria,X12001,DAP,2025-02-07,10,S0531991,"Infusion giving set,sterile,s.u.",585000,585000,LTA,CLOSED
68037976,,AWEIS,1900010631,HEALTHIUM MEDTECH LTD,India,X12001,DAP,2025-01-10,10,S0564004,"Sut,abs,DEC2,need 3/8 26mm,tri/BOX-36",1728,1728,LTA,CLOSED
68037976,,AWEIS,1900010631,HEALTHIUM MEDTECH LTD,India,X12001,DAP,2025-01-10,20,S0564011,"Sut,abs,DEC2,need 3/8 18mm,round/BOX-36",1728,1728,LTA,CLOSED
68037976,,AWEIS,1900010631,HEALTHIUM MEDTECH LTD,India,X12001,DAP,2025-01-10,30,S0564012,"Sut,abs,DEC3,need 1/2 30mm,round/BOX-36",1728,1728,LTA,CLOSED
68037976,,AWEIS,1900010631,HEALTHIUM MEDTECH LTD,India,X12001,DAP,2025-01-10,40,S0564030,"Sut,abs,DEC3,spool/BOX-36",2304,2104,LTA,OPEN
68037976,,AWEIS,1900010631,HEALTHIUM MEDTECH LTD,India,X12001,DAP,2025-01-10,50,S0564040,"Sut,abs,DEC4,need 3/8 50mm,round/BOX-36",1152,1152,LTA,CLOSED
68037976,,AWEIS,1900010631,HEALTHIUM MEDTECH LTD,India,X12001,DAP,2025-01-10,60,S0564050,"Sut,abs,DEC4,need 1/2 30mm,round/BOX-36",1152,1152,LTA,CLOSED
68037976,,AWEIS,1900010631,HEALTHIUM MEDTECH LTD,India,X12001,DAP,2025-01-10,70,S0565020,"Sut,nonabs,DEC1,need 1/2 13mm,rnd/BOX-36",1152,1152,LTA,CLOSED
68037976,,AWEIS,1900010631,HEALTHIUM MEDTECH LTD,India,X12001,DAP,2025-01-10,80,S0565030,"Sut,nonabs,DEC2,need 3/8 18mm,tri/BOX-36",1728,1728,LTA,CLOSED
68037976,,AWEIS,1900010631,HEALTHIUM MEDTECH LTD,India,X12001,DAP,2025-01-10,90,S0565040,"Sut,nonabs,DEC4,need 1/2 30mm,rnd/BOX-36",576,576,LTA,CLOSED
68037981,,TNIELSEN,1900015853,Mepro Pharmaceuticals Pvt Ltd,India,X12001,DAP,2025-02-28,10,S1552500,Hydrocortisone ointment 1%/TBE-15g,20000,20490,LTA,CLOSED
68037972,,AWEIS,1900022348,Albino Dias de Andrade,Portugal,X12004,DAP,2024-11-30,10,S0523057,"Surgical(Laparotomy)Pads,sterile,/PAC-5",3888,3978,LTA,CLOSED
68037971,,TNIELSEN,1900012086,AMEX Healthcare GmbH,Austria,X12004,DAP,2024-11-30,10,S1555215,Lidocaine 2% inj 20ml vial/BOX-10,6000,6000,LTA,CLOSED
68037988,,MDASILVA,1900019343,NutriCorp International,Canada,X12001,DAP,2025-05-01,10,S1583010,"Retinol 200,000IU soft gel.caps/PAC-100",42230,0,LTA,OPEN
68037993,,SHVISWANATHA,1900006967,Hydrachem Limited,United Kingdom,X12004,,2024-11-01,10,S1588360,Water purif.(NaDCC) 1.67g tabs/PAC-200,16632,16632,LTA,CLOSED
68038011,Scan Global Logistics A/S,WGU,1900004050,Johs. Gram-Hanssen A/S,Denmark,X12002,FCA,2025-02-28,10,S5010200,Lightweight ballistic resistant helmet-L,45,0,LTA,OPEN
68038011,Scan Global Logistics A/S,WGU,1900004050,Johs. Gram-Hanssen A/S,Denmark,X12002,FCA,2025-02-28,20,S5010201,Lightweight ballistic resistant helmet-M,30,0,LTA,OPEN
68038011,Scan Global Logistics A/S,WGU,1900004050,Johs. Gram-Hanssen A/S,Denmark,X12002,FCA,2025-02-28,30,S5010203,Lightweight ballistic resistant helmetXL,40,0,LTA,OPEN
68038011,Scan Global Logistics A/S,WGU,1900004050,Johs. Gram-Hanssen A/S,Denmark,X12002,FCA,2025-02-28,40,S5010204,"Lightweight,flak jacket,female, L, D-cup",10,0,LTA,OPEN
68038011,Scan Global Logistics A/S,WGU,1900004050,Johs. Gram-Hanssen A/S,Denmark,X12002,FCA,2025-02-28,50,S5010206,"Lightweight,flak jacket,female, M, D-cup",5,0,LTA,OPEN
68038011,Scan Global Logistics A/S,WGU,1900004050,Johs. Gram-Hanssen A/S,Denmark,X12002,FCA,2025-02-28,60,S5010207,"Lightweight,flak jacket,female, L, B-cup",5,0,LTA,OPEN
68038011,Scan Global Logistics A/S,WGU,1900004050,Johs. Gram-Hanssen A/S,Denmark,X12002,FCA,2025-02-28,70,S5010208,"Lightweight flak Jacket,female, S, D-cup",5,0,LTA,OPEN
68038011,Scan Global Logistics A/S,WGU,1900004050,Johs. Gram-Hanssen A/S,Denmark,X12002,FCA,2025-02-28,80,S5010209,"Lightweight,flak jacket,female, M, B-cup",5,0,LTA,OPEN
68038011,Scan Global Logistics A/S,WGU,1900004050,Johs. Gram-Hanssen A/S,Denmark,X12002,FCA,2025-02-28,90,S5010210,"Lightweight,flak jacket,female, XL",15,0,LTA,OPEN
68038011,Scan Global Logistics A/S,WGU,1900004050,Johs. Gram-Hanssen A/S,Denmark,X12002,FCA,2025-02-28,100,S5010211,"Lightweight,flak jacket,female, XXL",5,0,LTA,OPEN
68038011,Scan Global Logistics A/S,WGU,1900004050,Johs. Gram-Hanssen A/S,Denmark,X12002,FCA,2025-02-28,110,S5010212,"Lightweight,flak jacket,female, XXXL",5,0,LTA,OPEN
68038011,Scan Global Logistics A/S,WGU,1900004050,Johs. Gram-Hanssen A/S,Denmark,X12002,FCA,2025-02-28,120,S5010213,"Lightweight,flak jacket,male, L",15,0,LTA,OPEN
68038011,Scan Global Logistics A/S,WGU,1900004050,Johs. Gram-Hanssen A/S,Denmark,X12002,FCA,2025-02-28,130,S5010214,"Lightweight,flak jacket,male, M",10,0,LTA,OPEN
68038011,Scan Global Logistics A/S,WGU,1900004050,Johs. Gram-Hanssen A/S,Denmark,X12002,FCA,2025-02-28,140,S5010215,"Lightweight,flak jacket,male, S",5,0,LTA,OPEN
68038011,Scan Global Logistics A/S,WGU,1900004050,Johs. Gram-Hanssen A/S,Denmark,X12002,FCA,2025-02-28,150,S5010216,"Lightweight,flak jacket,male, XL",25,0,LTA,OPEN
68038011,Scan Global Logistics A/S,WGU,1900004050,Johs. Gram-Hanssen A/S,Denmark,X12002,FCA,2025-02-28,160,S5010217,"Lightweight,flak jacket,male, XXL",20,0,LTA,OPEN
68038011,Scan Global Logistics A/S,WGU,1900004050,Johs. Gram-Hanssen A/S,Denmark,X12002,FCA,2025-02-28,170,S5010218,"Lightweight,flak jacket,male, XXXL",5,0,LTA,OPEN
68038011,Scan Global Logistics A/S,WGU,1900004050,Johs. Gram-Hanssen A/S,Denmark,X12002,FCA,2025-02-28,180,S5010219,"Lightweight flak jacket,female, S, B-cup",5,0,LTA,OPEN
68037975,,AWEIS,1900020831,Wuyi Anbo Medical Equipment Manufac,China,X12001,DAP,2024-12-17,10,S0566014,"Infusion Arm Splint, Foldable, Adult",2000,2000,LTA,CLOSED
68037975,,AWEIS,1900020831,Wuyi Anbo Medical Equipment Manufac,China,X12001,DAP,2024-12-17,20,S0566015,"Infusion Arm Splint, Foldable, Child",2000,2000,LTA,CLOSED
68037975,,AWEIS,1900020831,Wuyi Anbo Medical Equipment Manufac,China,X12001,DAP,2024-12-27,30,S0845186,"Stand,infusion,double hook,on castors",1408,1408,LTA,CLOSED
68037979,,AWEIS,1900008382,United Poly Engineering Private Ltd,India,X12001,DAP,2025-02-07,10,S0572510,"Blanket,survival,220x140cm",108000,108000,LTA,CLOSED
68037977,,AWEIS,1900001612,Medela AG,Switzerland,X12004,DAP,2024-11-29,10,S0791501,"Vacuum extractor,Bird(ant&post),manu,set",320,320,LTA,CLOSED
68037980,,AWEIS,1900021784,Durable Hospital Supplies,Pakistan,X12002,DAP,2024-10-04,10,S0726000,"Forceps,artery,Kocher,140mm,str",10000,10000,LTA,CLOSED
68037989,,TNIELSEN,1900012918,Galentic Pharma (India) Pvt.Ltd,India,X12002,DAP,2024-12-15,10,S1521012,Erythromycin 0.5% eye ointment/TBE-3.5g,443360,446360,NONE,CLOSED
68037990,,TNIELSEN,1900012918,Galentic Pharma (India) Pvt.Ltd,India,X12001,DAP,2025-04-15,10,S1521012,Erythromycin 0.5% eye ointment/TBE-3.5g,740000,458170,NONE,OPEN
68037983,,NANXIONNAZ,1900001613,Medentech Ltd,Ireland,X12004,DAP,2024-10-21,10,S1588355,Water purif.(NaDCC) 33mg tabs/PAC-50,33120,33120,LTA,CLOSED
68037983,,NANXIONNAZ,1900001613,Medentech Ltd,Ireland,X12004,DAP,2024-10-21,20,S5006055,"NaDCC,Chlorine Granules 56%, 1/2kg",3024,3024,LTA,CLOSED
68037987,,NANXIONNAZ,1900008365,Tintometer GmbH,Germany,X12004,DAP,2024-10-11,10,S5006129,Chlorine/pH visual comparator,448,448,LTA,CLOSED
68037985,,AWEIS,1900005818,Missionpharma A/S,Denmark,X12004,DAP,2024-10-08,10,S0366010,"Syringe,feeding,50ml,catheter tip,ster",50480,50240,LTA,CLOSED
68037985,,AWEIS,1900005818,Missionpharma A/S,Denmark,X12004,DAP,2024-10-08,20,S0366020,"Syringe,feeding,50ml,luer tip,ster",50400,50240,LTA,CLOSED
68037985,,AWEIS,1900005818,Missionpharma A/S,Denmark,X12004,DAP,2024-10-08,30,S0531990,"Infusion giving set,w/burette,ster,s.u.",99990,99990,LTA,CLOSED
68037985,,AWEIS,1900005818,Missionpharma A/S,Denmark,X12004,DAP,2024-10-08,40,S0531991,"Infusion giving set,sterile,s.u.",200160,200160,LTA,CLOSED
68038015,,AWEIS,1900000137,Wisconsin Aluminum Foundry Co Inc,USA (the),X12001,DAP,2025-02-03,10,S0157000,"Sterilizer,steam,24L",504,504,LTA,CLOSED
68038015,,AWEIS,1900000137,Wisconsin Aluminum Foundry Co Inc,USA (the),X12001,DAP,2025-05-01,20,S0157000,"Sterilizer,steam,24L",216,0,LTA,OPEN
68038016,,AWEIS,1900000137,Wisconsin Aluminum Foundry Co Inc,USA (the),X12001,DAP,2025-04-23,10,S0156000,"Sterilizer,steam,39L",672,0,LTA,OPEN
68037991,,NSEREK,1900001503,Katadyn Products Inc,Switzerland,X12004,DAP,2024-11-07,10,S5619903,"Filter, drinking, approx. 10L container",2208,2208,LTA,CLOSED
68038007,,MKAZEMI,1900001025,Durbin PLC,United Kingdom,X12001,DAP,2024-11-20,10,S1543752,Bisoprolol fumarate 5mg tabs/PAC-2x14,25000,25000,LTA,CLOSED
68037994,,MKAZEMI,1900015853,Mepro Pharmaceuticals Pvt Ltd,India,X12001,DAP,2025-02-15,10,S1511502,Fluoxetine 20mg caps/PAC-10x10,39160,38634,LTA,CLOSED
68037995,,MKAZEMI,1900012086,AMEX Healthcare GmbH,Austria,X12004,DAP,2025-02-20,10,S1514130,Levonorgestrel 750mcg tabs/PAC-2  (I),70000,70200,LTA,CLOSED
68037996,,MKAZEMI,1900000468,Remedica Ltd.,Cyprus,X12002,DAP,2024-12-27,10,S1537150,Sulf.100mg+Trimet.20mg disp.tab/PAC10x10,63360,63360,LTA,CLOSED
68037997,,MKAZEMI,1900014773,MEDOPHARM,India,X12002,DAP,2025-02-05,10,S1543630,Diazepam 5mg tabs/PAC-100             pt,7000,7000,LTA,CLOSED
68037998,,MKAZEMI,1900014773,MEDOPHARM,India,X12001,DAP,2025-02-15,10,S1543751,Amlodipine 5mg tabs/PAC-10x10,10000,10000,LTA,CLOSED
68038010,,MKAZEMI,1900018197,Reyoung Pharmaceutical Co Ltd,China,X12001,DAP,2025-01-30,10,S1580020,Zinc 20mg tablets/PAC-10x10,100800,100800,LTA,CLOSED
68038002,,MKAZEMI,1900014283,Medreich Plc,United Kingdom,X12001,DAP,2025-03-30,10,S1552421,Acetylsalicylic acid 75mg tabs/PAC-1x28,45471,0,LTA,OPEN
68038002,,MKAZEMI,1900014283,Medreich Plc,United Kingdom,X12002,DAP,2025-01-18,20,S1552421,Acetylsalicylic acid 75mg tabs/PAC-1x28,8100,8100,LTA,CLOSED
68037992,Scan Global Logistics A/S,TNIELSEN,1900021554,TRIDEM PHARMA,France,X12002,FCA,2024-10-11,10,S1300008,Artesunate pdr./inj 60mg vial/BOX-1,50000,50000,LTA,CLOSED
62000164,Kuehne + Nagel A/S,PLPETERSEN,1900015387,NRS Relief FZCO,Utd.Arab.Emir.,X44906,FCA,2024-11-12,10,S5085500,"Portable Warehouse,GI/Alu+PVC,24x10m",5,5,NONE,CLOSED
68038047,,TNIELSEN,1900001709,Ovelle Limited,Ireland,X12004,DAP,2024-12-03,10,S1568200,Permethrin shampoo/solution 1%/BOT-100ml,27392,27408,LTA,CLOSED
68038051,,TNIELSEN,1900001709,Ovelle Limited,Ireland,X12004,DAP,2025-01-31,10,S1568200,Permethrin shampoo/solution 1%/BOT-100ml,36800,36432,LTA,CLOSED
68038001,,BKERNKAMP,1900019625,DuPont de Nemours (Luxembourg) S.à,Luxembourg,X12004,DAP,2024-10-15,10,S0305127,"Coverall,protection,CatIII,type 6b,XL",3000,3000,LTA,CLOSED
68038001,,BKERNKAMP,1900019625,DuPont de Nemours (Luxembourg) S.à,Luxembourg,X12004,DAP,2024-10-15,20,S0305101,"Coverall,protection,CatIII,Type3b,M",2000,2000,LTA,CLOSED
68038001,,BKERNKAMP,1900019625,DuPont de Nemours (Luxembourg) S.à,Luxembourg,X12004,DAP,2024-10-15,30,S0305102,"Coverall,protection,CatIII,Type3b,XL",2000,2000,LTA,CLOSED
68038001,,BKERNKAMP,1900019625,DuPont de Nemours (Luxembourg) S.à,Luxembourg,,DAP,2024-10-23,40,S0305103,"Coverall,protection,CatIII,Type 3b,L",2000,2000,LTA,CLOSED
68038000,,BKERNKAMP,1900019467,Barna Import Medica S.A.,Spain,X12004,DAP,2024-10-30,10,S0845205,"Gloves,heavy-duty,rubber/nitrile,M,pair",16000,16000,LTA,CLOSED
68038000,,BKERNKAMP,1900019467,Barna Import Medica S.A.,Spain,X12004,DAP,2024-10-30,20,S0845204,"Gloves,heavy-duty,rubber/nitrile,S,pair",7000,7000,LTA,CLOSED
68038000,,BKERNKAMP,1900019467,Barna Import Medica S.A.,Spain,X12004,DAP,2024-10-30,30,S0845206,"Gloves,heavy-duty,rubber/nitrile,L,pair",7000,7000,LTA,CLOSED
68038006,,AWEIS,1900011351,Narang Medical Ltd.,India,X12001,DAP,2025-03-21,10,S0361020,"Drawsheet,plastic,90x180cm",63360,63360,LTA,CLOSED
68037984,,AWEIS,1900016551,Romsons International,India,,DAP,2025-01-10,30,S0323302,"Catheter,Foley,CH14,ster,disp",16000,16000,LTA,CLOSED
68038003,,AWEIS,1900015320,Svizera Europe B V,Netherlands,X12004,DAP,2024-10-29,10,S0845164,"Bag,biohazard,yellow,50L,box/100",200,200,LTA,CLOSED
68038004,,AWEIS,1900011349,KD Medical GmbH Hospital Products,Germany,,DAP,2024-10-18,10,S0709233,"Cannula IV short 22G, ster, disp, BOX-50",5440,5440,LTA,CLOSED
68038004,,AWEIS,1900011349,KD Medical GmbH Hospital Products,Germany,,DAP,2024-12-16,20,S0709237,"Needle scalp vein 25G, ster, disp,BOX-50",1440,1440,LTA,CLOSED
68038004,,AWEIS,1900011349,KD Medical GmbH Hospital Products,Germany,,DAP,2024-11-11,30,S0709231,"Cannula IV short 18G, ster, disp, BOX-50",5440,5440,LTA,CLOSED
68038004,,AWEIS,1900011349,KD Medical GmbH Hospital Products,Germany,,DAP,2024-10-18,40,S0709236,"Needle scalp vein 21G, ster, disp,BOX-50",960,960,LTA,CLOSED
68038004,,AWEIS,1900011349,KD Medical GmbH Hospital Products,Germany,,DAP,2024-10-25,60,S0709240,"Three-way valve, Luer, w/caps/BOX-50",2400,2400,LTA,CLOSED
68038017,,MDASILVA,1900018197,Reyoung Pharmaceutical Co Ltd,China,X12001,DAP,2025-02-17,10,S1550030,Iron 60mg + Folic ac. 400mcg tab/PAC-100,194400,194400,LTA,CLOSED
68038022,,MDASILVA,1900021271,Lomapharm GmbH,Germany,X12004,DAP,2025-02-28,10,S1550030,Iron 60mg + Folic ac. 400mcg tab/PAC-100,218000,218000,LTA,CLOSED
68038023,,BKERNKAMP,1900022427,Eastwest Medico ApS,Denmark,X12001,DAP,2025-01-10,10,S0330125,"Gloves,exam,nitrile,ext cuff,M,BOX-100",4000,4000,LTA,CLOSED
68038023,,BKERNKAMP,1900022427,Eastwest Medico ApS,Denmark,X12001,DAP,2025-01-10,20,S0330126,"Gloves,exam,nitrile,ext cuff,L,BOX-100",4000,4000,LTA,CLOSED
